Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4744,603,2690,2929,1876,3754,1099,2863,2416,4793,1095,1939,2372,1881,2955,3212,2985,3653,644,1441
4641,584,2801,2901,2030,3658,1111,2919,2550,4727,1041,2079,2322,1899,2897,3225,2943,3532,641,1537
4645,596,2617,2832,2051,3688,1132,2958,2409,4716,1072,2067,2438,1810,2938,3233,2792,3590,670,1472
4729,570,2730,2892,2011,3700,1140,2850,2324,4764,1034,2039,2337,1808,3059,3180,2857,3615,731,1457
4756,584,2807,2885,1973,3775,1179,2856,2401,4766,1085,2096,2342,1934,2894,3212,2937,3631,674,1445
4589,586,2695,2891,2119,3732,1083,2953,2518,4837,1003,1955,2242,1880,2838,3152,2899,3490,633,1465
4708,560,2738,2898,1862,3743,1114,2851,2538,4824,1113,2073,2256,1862,2963,3211,3012,3549,664,1495
4659,606,2763,2980,1948,3730,1092,2873,2466,4802,1077,2010,2393,1843,2869,3121,2872,3631,686,1565
4730,615,2652,2974,2111,3699,1146,2931,2415,4753,1048,2022,2444,1778,2946,3235,2922,3632,672,1440
4578,604,2801,2975,2080,3815,1124,2886,2503,4882,1089,2045,2364,1860,2824,3261,2885,3621,681,1457
4677,521,2672,2845,2028,3822,1131,2881,2349,4702,1106,2012,2344,1862,2939,3150,2884,3674,703,1538
4808,593,2637,2869,2094,3713,1051,2974,2341,4738,1048,2060,2361,1924,2814,3282,2863,3637,679,1575
4577,564,2589,2830,2048,3891,1078,2764,2486,4790,1053,2109,2304,1780,2817,3323,2995,3664,691,1495
4812,595,2820,2852,2052,3789,1134,2852,2401,4771,1047,2050,2292,1937,2962,3239,2863,3585,657,1525
4643,539,2842,2917,2052,3798,1063,2858,2432,4823,1067,2111,2347,1810,2917,3267,2926,3623,660,1480
4630,576,2676,2805,2021,3779,1110,2834,2441,4759,1043,2077,2410,1887,2899,3198,2881,3582,709,1395
