Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
4139,521,2747,2980,2072,3515,1005,3331,2831,4707,1096,2346,2134,1866,2349,3289,2927,3413,661,1631
4138,546,2714,2990,2163,3548,1045,3330,2906,4747,1118,2404,2153,1851,2502,3263,2911,3370,671,1644
4120,502,2758,2978,2041,3541,1011,3339,2845,4762,1119,2458,2251,1824,2512,3303,2930,3435,608,1760
4200,574,2674,2940,2068,3491,1099,3220,2877,4702,1085,2411,2189,1867,2556,3267,3005,3451,652,1652
4304,522,2824,2939,2097,3590,1060,3345,2868,4574,1059,2271,2123,1842,2514,3272,2984,3515,692,1616
4181,574,2680,2993,2024,3462,968,3326,2824,4734,1069,2296,2100,1920,2511,3351,2911,3522,639,1687
4305,476,2795,2902,2144,3657,1067,3250,2839,4727,1060,2246,2218,1845,2523,3291,2912,3502,662,1668
4237,512,2708,3038,2144,3463,1089,3273,3016,4644,1066,2407,2138,1839,2459,3227,3044,3457,645,1724
4256,499,2805,2963,2112,3351,1042,3250,2830,4688,1119,2271,2188,1842,2585,3192,2970,3413,650,1612
4151,488,2797,2931,2146,3557,1037,3233,2877,4568,1106,2405,2122,1781,2412,3423,2958,3474,664,1714
4238,482,2748,2888,2065,3665,1056,3290,2825,4614,1114,2325,2209,1900,2458,3310,3051,3544,686,1629
4145,504,2741,2870,2072,3607,1021,3365,2822,4719,1073,2343,2099,1892,2532,3371,3024,3535,654,1606
4342,459,2746,2891,2039,3526,1044,3293,2954,4728,1059,2309,2188,1834,2448,3279,3029,3353,628,1711
4345,510,2729,2931,2062,3557,1067,3269,2974,4636,1098,2321,2141,1815,2502,3389,2968,3347,620,1577
4241,506,2873,2968,2171,3480,990,3271,2866,4724,1035,2282,2177,1891,2508,3320,2978,3504,669,1581
4238,499,2739,2994,2109,3430,1050,3284,2901,4738,1095,2252,2126,1830,2634,3249,2853,3429,663,1621
4367,484,2744,2869,2065,3580,1094,3352,2890,4811,1039,2321,2159,1801,2454,3154,2924,3416,641,1636
4108,510,2754,2957,2079,3516,1028,3348,2992,4658,1056,2375,2228,1873,2554,3207,2945,3383,664,1682
4344,492,2666,2871,2077,3546,1019,3273,2870,4765,994,2212,2187,1906,2582,3295,3006,3437,719,1640
4240,517,2763,2883,2084,3583,1046,3243,2780,4598,1090,2380,2056,1875,2455,3349,2979,3438,586,1627
4241,520,2766,2930,2175,3528,1026,3379,2918,4563,1048,2343,2118,1826,2478,3292,2934,3496,684,1678
4222,558,2667,2974,2116,3654,1024,3221,2898,4606,1090,2268,2188,1922,2437,3313,2969,3365,680,1669
4297,556,2798,2890,2082,3514,1089,3257,2862,4660,1040,2378,2124,1819,2605,3226,2925,3484,657,1624
4346,455,2731,2891,2191,3474,963,3250,2905,4760,1106,2323,2091,1863,2512,3363,3014,3467,651,1634
4160,515,2775,3042,2130,3486,1052,3368,2869,4771,1056,2389,2120,1815,2545,3224,2922,3438,621,1607
4067,502,2710,2923,2081,3458,1085,3331,2861,4647,1057,2401,2220,1899,2478,3176,2976,3518,622,1693
4237,530,2689,3009,2131,3461,1025,3284,2935,4696,1086,2418,2108,1897,2523,3275,2863,3351,699,1688
4246,543,2709,2918,2094,3430,1055,3353,2914,4674,1107,2271,2190,1974,2461,3256,3001,3376,623,1691
4200,546,2770,2910,2115,3560,1090,3336,2811,4729,1034,2399,2219,1943,2466,3349,3010,3517,674,1745
4275,519,2776,2860,2135,3635,1020,3289,2869,4724,1053,2316,2117,1816,2432,3307,2958,3464,630,1719
4272,476,2722,3035,2118,3645,1083,3273,2911,4662,1087,2307,2208,1787,2519,3243,2958,3433,649,1670
4270,502,2770,2978,2054,3564,1005,3170,2882,4782,1032,2327,2090,1849,2572,3216,3008,3475,681,1725
4284,521,2862,2774,2110,3567,1077,3230,2916,4792,1097,2369,2212,1792,2497,3330,2986,3395,652,1700
4197,540,2715,2966,2125,3547,945,3356,2992,4701,1097,2425,2124,1838,2516,3236,2924,3490,648,1698
4349,529,2838,2937,2083,3629,1029,3268,2907,4564,1080,2352,2022,1872,2532,3377,2992,3419,662,1664
4195,513,2814,3029,2207,3638,1079,3277,2910,4608,1105,2385,2066,1812,2527,3244,2904,3602,621,1700
4222,513,2765,2997,2029,3568,1061,3309,2873,4732,1152,2283,2245,1877,2540,3348,2910,3497,660,1674
4328,464,2701,2866,2083,3624,1020,3240,2866,4595,1057,2382,2192,1933,2560,3309,2945,3499,633,1696
4288,530,2770,2938,2134,3578,1075,3294,2823,4525,1071,2300,2138,1951,2516,3216,2975,3476,664,1753
4321,488,2867,2949,2189,3592,1058,3319,2919,4620,1066,2338,2158,1917,2410,3241,2992,3313,641,1667
4250,475,2762,2965,2071,3577,1016,3306,2944,4744,1095,2318,2121,1815,2529,3264,3010,3498,680,1603
4307,538,2708,3006,2003,3673,1007,3327,2913,4680,1005,2323,2141,1733,2443,3270,2927,3542,616,1616
4256,589,2908,2964,2140,3535,1058,3314,2917,4716,1127,2345,2153,1899,2551,3203,2859,3538,670,1707
4193,478,2689,2927,2126,3526,1034,3295,2918,4826,1130,2303,2121,1959,2550,3148,2888,3283,671,1661
4259,524,2784,2924,2088,3596,1058,3229,2936,4664,1100,2318,2208,1804,2502,3244,3033,3447,628,1668
4241,542,2973,3018,2134,3571,1082,3255,2881,4665,1098,2347,2210,1817,2512,3180,2870,3416,625,1680
4435,492,2831,2913,2103,3681,1081,3225,2965,4673,1127,2299,2087,1848,2552,3342,3028,3389,640,1606
4153,512,2811,2958,2042,3566,1046,3347,2789,4762,994,2363,2130,1883,2478,3324,2969,3580,639,1714
4230,491,2767,2890,2076,3490,1088,3392,2909,4531,1035,2455,2115,1840,2478,3300,2844,3485,634,1707
4260,534,2791,2975,1988,3531,1088,3276,3017,4668,1078,2472,2164,1864,2505,3368,2922,3494,649,1587
4127,502,2747,2922,2082,3561,1004,3277,2886,4589,1069,2291,2112,1857,2391,3226,2937,3600,676,1619
4262,534,2771,2957,2142,3690,1056,3207,2835,4619,1086,2273,2134,1900,2550,3372,2957,3587,683,1643
4081,511,2708,2811,2068,3505,1033,3425,2845,4627,1018,2415,2234,1848,2396,3329,3036,3432,653,1647
4203,540,2808,2912,2046,3391,1043,3294,2873,4730,1030,2357,2110,1843,2604,3183,3037,3364,694,1602
4422,529,2771,2806,2062,3718,1011,3201,2876,4456,1125,2328,2205,1864,2460,3295,2982,3477,666,1639
4298,473,2722,2885,2144,3632,1028,3200,2838,4718,1081,2410,2218,1886,2456,3189,3102,3419,650,1693
4326,461,2767,2961,2128,3594,1002,3233,2986,4688,1100,2340,2107,1852,2514,3350,3044,3438,685,1819
4237,523,2771,2945,2116,3670,1052,3230,2894,4699,1079,2263,2139,1838,2479,3332,2985,3451,659,1706
4115,531,2681,3005,2034,3471,1044,3313,2928,4715,1081,2198,2137,1873,2596,3347,2803,3430,629,1665
4293,515,2715,2959,2094,3534,1080,3367,2925,4709,1083,2358,2095,1866,2574,3258,2955,3370,673,1695
4214,494,2733,2952,2161,3513,1065,3270,2805,4720,1076,2356,2182,1894,2529,3294,3027,3620,638,1716
4242,498,2834,2990,2029,3566,1014,3293,2863,4789,992,2302,2172,1855,2544,3154,2964,3452,630,1692
4271,537,2658,2983,2011,3463,1047,3370,2963,4684,1100,2253,2197,1972,2515,3249,2971,3444,659,1691
4176,527,2728,2797,2087,3433,1078,3318,2833,4791,1076,2338,2134,1856,2490,3331,3129,3515,642,1694
4350,537,2835,2959,2105,3434,1042,3304,2913,4481,1101,2315,2236,1875,2532,3216,2970,3460,654,1703
4159,498,2714,2935,2184,3483,989,3276,2904,4622,1081,2344,2218,1914,2523,3318,2869,3471,683,1643
4199,578,2830,2829,2136,3680,1032,3339,2901,4659,1124,2400,2115,1850,2424,3274,3021,3492,645,1640
4184,513,2803,3033,2155,3476,996,3409,3041,4657,1121,2377,2156,2043,2501,3236,2857,3422,637,1696
4370,502,2747,2999,2112,3579,995,3398,2921,4678,972,2349,2174,1831,2552,3209,2901,3519,650,1678
4399,539,2659,2989,2130,3510,1010,3239,2842,4569,1077,2367,2208,1929,2519,3241,2909,3483,666,1640
4125,542,2810,2921,2081,3584,1021,3214,3006,4615,1062,2307,2253,1871,2506,3262,3016,3454,671,1629
